Win#   	MACD-8  	roll  	rolls since shift
02882  	49c432cb  	1237594827  	429497
02883  	49cac083  	1238024323  	429496
02884  	49d14e3c  	1238453820  	429497
02885  	49d7dbf5  	1238883317  	429497
02886  	49de69ad  	1239312813  	429496
02887  	49e4f766  	1239742310  	429497
02888  	49eb851f  	1240171807  	429497
02889  	49f212d8  	1240601304  	429497
02890  	49f8a090  	1241030800  	429496
02891  	49ff2e49  	1241460297  	429497
02892  	4a05bc02  	1241889794  	429497
02893  	4a0c49bb  	1242319291  	429497
02894  	4a12d773  	1242748787  	429496
02895  	4a19652c  	1243178284  	429497
02896  	4a1ff2e5  	1243607781  	429497
02897  	4a26809d  	1244037277  	429496
02898  	4a2d0e56  	1244466774  	429497
02899  	4a339c0f  	1244896271  	429497
02900  	4a3a29c8  	1245325768  	429497
02901  	4a40b780  	1245755264  	429496
02902  	4a474539  	1246184761  	429497
02903  	4a4dd2f2  	1246614258  	429497
02904  	4a5460ab  	1247043755  	429497
02905  	4a5aee63  	1247473251  	429496
02906  	4a617c1c  	1247902748  	429497
02907  	4a6809d5  	1248332245  	429497
02908  	4a6e978e  	1248761742  	429497
02909  	4a752546  	1249191238  	429496
02910  	4a7bb2ff  	1249620735  	429497
02911  	4a8240b8  	1250050232  	429497
02912  	4a88ce70  	1250479728  	429496
02913  	4a8f5c29  	1250909225  	429497
02914  	4a95e9e2  	1251338722  	429497
02915  	4a9c779b  	1251768219  	429497
02916  	4aa30553  	1252197715  	429496
02917  	4aa9930c  	1252627212  	429497
02918  	4ab020c5  	1253056709  	429497
02919  	4ab6ae7e  	1253486206  	429497
02920  	4abd3c36  	1253915702  	429496
02921  	4ac3c9ef  	1254345199  	429497
02922  	4aca57a8  	1254774696  	429497
02923  	4ad0e560  	1255204192  	429496
02924  	4ad77319  	1255633689  	429497
02925  	4ade00d2  	1256063186  	429497
02926  	4ae48e8b  	1256492683  	429497
02927  	4aeb1c43  	1256922179  	429496
02928  	4af1a9fc  	1257351676  	429497
02929  	4af837b5  	1257781173  	429497
02930  	4afec56e  	1258210670  	429497
02931  	4b055326  	1258640166  	429496
02932  	4b0be0df  	1259069663  	429497
02933  	4b126e98  	1259499160  	429497
02934  	4b18fc50  	1259928656  	429496
02935  	4b1f8a09  	1260358153  	429497
02936  	4b2617c2  	1260787650  	429497
02937  	4b2ca57b  	1261217147  	429497
02938  	4b333333  	1261646643  	429496
02939  	4b39c0ec  	1262076140  	429497
02940  	4b404ea5  	1262505637  	429497
02941  	4b46dc5e  	1262935134  	429497
02942  	4b4d6a16  	1263364630  	429496
02943  	4b53f7cf  	1263794127  	429497
02944  	4b5a8588  	1264223624  	429497
02945  	4b611341  	1264653121  	429497
02946  	4b67a0f9  	1265082617  	429496
02947  	4b6e2eb2  	1265512114  	429497
02948  	4b74bc6b  	1265941611  	429497
02949  	4b7b4a23  	1266371107  	429496
02950  	4b81d7dc  	1266800604  	429497
02951  	4b886595  	1267230101  	429497
02952  	4b8ef34e  	1267659598  	429497
02953  	4b958106  	1268089094  	429496
02954  	4b9c0ebf  	1268518591  	429497
02955  	4ba29c78  	1268948088  	429497
02956  	4ba92a31  	1269377585  	429497
02957  	4bafb7e9  	1269807081  	429496
02958  	4bb645a2  	1270236578  	429497
02959  	4bbcd35b  	1270666075  	429497
02960  	4bc36113  	1271095571  	429496
02961  	4bc9eecc  	1271525068  	429497
02962  	4bd07c85  	1271954565  	429497
02963  	4bd70a3e  	1272384062  	429497
02964  	4bdd97f6  	1272813558  	429496
02965  	4be425af  	1273243055  	429497
02966  	4beab368  	1273672552  	429497
02967  	4bf14121  	1274102049  	429497
02968  	4bf7ced9  	1274531545  	429496
02969  	4bfe5c92  	1274961042  	429497
02970  	4c04ea4b  	1275390539  	429497
02971  	4c0b7803  	1275820035  	429496
02972  	4c1205bc  	1276249532  	429497
02973  	4c189375  	1276679029  	429497
02974  	4c1f212e  	1277108526  	429497
02975  	4c25aee6  	1277538022  	429496
02976  	4c2c3c9f  	1277967519  	429497
02977  	4c32ca58  	1278397016  	429497
02978  	4c395811  	1278826513  	429497
02979  	4c3fe5c9  	1279256009  	429496
02980  	4c467382  	1279685506  	429497
02981  	4c4d013b  	1280115003  	429497
02982  	4c538ef4  	1280544500  	429497
02983  	4c5a1cac  	1280973996  	429496
02984  	4c60aa65  	1281403493  	429497
02985  	4c67381e  	1281832990  	429497
02986  	4c6dc5d6  	1282262486  	429496
02987  	4c74538f  	1282691983  	429497
02988  	4c7ae148  	1283121480  	429497
02989  	4c816f01  	1283550977  	429497
02990  	4c87fcb9  	1283980473  	429496
02991  	4c8e8a72  	1284409970  	429497
02992  	4c95182b  	1284839467  	429497
02993  	4c9ba5e4  	1285268964  	429497
02994  	4ca2339c  	1285698460  	429496
02995  	4ca8c155  	1286127957  	429497
02996  	4caf4f0e  	1286557454  	429497
02997  	4cb5dcc6  	1286986950  	429496
02998  	4cbc6a7f  	1287416447  	429497
02999  	4cc2f838  	1287845944  	429497
03000  	4cc985f1  	1288275441  	429497
03001  	4cd013a9  	1288704937  	429496
03002  	4cd6a162  	1289134434  	429497
03003  	4cdd2f1b  	1289563931  	429497
03004  	4ce3bcd4  	1289993428  	429497
03005  	4cea4a8c  	1290422924  	429496
03006  	4cf0d845  	1290852421  	429497
03007  	4cf765fe  	1291281918  	429497
03008  	4cfdf3b6  	1291711414  	429496
03009  	4d04816f  	1292140911  	429497
03010  	4d0b0f28  	1292570408  	429497
03011  	4d119ce1  	1292999905  	429497
03012  	4d182a99  	1293429401  	429496
03013  	4d1eb852  	1293858898  	429497
03014  	4d25460b  	1294288395  	429497
03015  	4d2bd3c4  	1294717892  	429497
03016  	4d32617c  	1295147388  	429496
03017  	4d38ef35  	1295576885  	429497
03018  	4d3f7cee  	1296006382  	429497
03019  	4d460aa6  	1296435878  	429496
03020  	4d4c985f  	1296865375  	429497
03021  	4d532618  	1297294872  	429497
03022  	4d59b3d1  	1297724369  	429497
03023  	4d604189  	1298153865  	429496
03024  	4d66cf42  	1298583362  	429497
03025  	4d6d5cfb  	1299012859  	429497
03026  	4d73eab4  	1299442356  	429497
03027  	4d7a786c  	1299871852  	429496
03028  	4d810625  	1300301349  	429497
03029  	4d8793de  	1300730846  	429497
03030  	4d8e2197  	1301160343  	429497
03031  	4d94af4f  	1301589839  	429496
03032  	4d9b3d08  	1302019336  	429497
03033  	4da1cac1  	1302448833  	429497
03034  	4da85879  	1302878329  	429496
03035  	4daee632  	1303307826  	429497
03036  	4db573eb  	1303737323  	429497
03037  	4dbc01a4  	1304166820  	429497
03038  	4dc28f5c  	1304596316  	429496
03039  	4dc91d15  	1305025813  	429497
03040  	4dcfaace  	1305455310  	429497
03041  	4dd63887  	1305884807  	429497
03042  	4ddcc63f  	1306314303  	429496
03043  	4de353f8  	1306743800  	429497
03044  	4de9e1b1  	1307173297  	429497
03045  	4df06f69  	1307602793  	429496
03046  	4df6fd22  	1308032290  	429497
03047  	4dfd8adb  	1308461787  	429497
03048  	4e041894  	1308891284  	429497
03049  	4e0aa64c  	1309320780  	429496
03050  	4e113405  	1309750277  	429497
03051  	4e17c1be  	1310179774  	429497
03052  	4e1e4f77  	1310609271  	429497
03053  	4e24dd2f  	1311038767  	429496
03054  	4e2b6ae8  	1311468264  	429497
03055  	4e31f8a1  	1311897761  	429497
03056  	4e388659  	1312327257  	429496
03057  	4e3f1412  	1312756754  	429497
03058  	4e45a1cb  	1313186251  	429497
03059  	4e4c2f84  	1313615748  	429497
03060  	4e52bd3c  	1314045244  	429496
03061  	4e594af5  	1314474741  	429497
03062  	4e5fd8ae  	1314904238  	429497
03063  	4e666667  	1315333735  	429497
03064  	4e6cf41f  	1315763231  	429496
03065  	4e7381d8  	1316192728  	429497
03066  	4e7a0f91  	1316622225  	429497
03067  	4e809d4a  	1317051722  	429497
03068  	4e872b02  	1317481218  	429496
03069  	4e8db8bb  	1317910715  	429497
03070  	4e944674  	1318340212  	429497
03071  	4e9ad42c  	1318769708  	429496
03072  	4ea161e5  	1319199205  	429497
03073  	4ea7ef9e  	1319628702  	429497
03074  	4eae7d57  	1320058199  	429497
03075  	4eb50b0f  	1320487695  	429496
03076  	4ebb98c8  	1320917192  	429497
03077  	4ec22681  	1321346689  	429497
03078  	4ec8b43a  	1321776186  	429497
03079  	4ecf41f2  	1322205682  	429496
03080  	4ed5cfab  	1322635179  	429497
03081  	4edc5d64  	1323064676  	429497
03082  	4ee2eb1c  	1323494172  	429496
03083  	4ee978d5  	1323923669  	429497
03084  	4ef0068e  	1324353166  	429497
03085  	4ef69447  	1324782663  	429497
03086  	4efd21ff  	1325212159  	429496
03087  	4f03afb8  	1325641656  	429497
03088  	4f0a3d71  	1326071153  	429497
03089  	4f10cb2a  	1326500650  	429497
03090  	4f1758e2  	1326930146  	429496
03091  	4f1de69b  	1327359643  	429497
03092  	4f247454  	1327789140  	429497
03093  	4f2b020c  	1328218636  	429496
03094  	4f318fc5  	1328648133  	429497
03095  	4f381d7e  	1329077630  	429497
03096  	4f3eab37  	1329507127  	429497
03097  	4f4538ef  	1329936623  	429496
03098  	4f4bc6a8  	1330366120  	429497
03099  	4f525461  	1330795617  	429497
03100  	4f58e21a  	1331225114  	429497
03101  	4f5f6fd2  	1331654610  	429496
03102  	4f65fd8b  	1332084107  	429497
03103  	4f6c8b44  	1332513604  	429497
03104  	4f7318fd  	1332943101  	429497
03105  	4f79a6b5  	1333372597  	429496
03106  	4f80346e  	1333802094  	429497
03107  	4f86c227  	1334231591  	429497
03108  	4f8d4fdf  	1334661087  	429496
03109  	4f93dd98  	1335090584  	429497
03110  	4f9a6b51  	1335520081  	429497
03111  	4fa0f90a  	1335949578  	429497
03112  	4fa786c2  	1336379074  	429496
03113  	4fae147b  	1336808571  	429497
03114  	4fb4a234  	1337238068  	429497
03115  	4fbb2fed  	1337667565  	429497
03116  	4fc1bda5  	1338097061  	429496
03117  	4fc84b5e  	1338526558  	429497
03118  	4fced917  	1338956055  	429497
03119  	4fd566cf  	1339385551  	429496
03120  	4fdbf488  	1339815048  	429497
03121  	4fe28241  	1340244545  	429497
03122  	4fe90ffa  	1340674042  	429497
03123  	4fef9db2  	1341103538  	429496
03124  	4ff62b6b  	1341533035  	429497
03125  	4ffcb924  	1341962532  	429497
03126  	500346dd  	1342392029  	429497
03127  	5009d495  	1342821525  	429496
03128  	5010624e  	1343251022  	429497
03129  	5016f007  	1343680519  	429497
03130  	501d7dbf  	1344110015  	429496
03131  	50240b78  	1344539512  	429497
03132  	502a9931  	1344969009  	429497
03133  	503126ea  	1345398506  	429497
03134  	5037b4a2  	1345828002  	429496
03135  	503e425b  	1346257499  	429497
03136  	5044d014  	1346686996  	429497
03137  	504b5dcd  	1347116493  	429497
03138  	5051eb85  	1347545989  	429496
03139  	5058793e  	1347975486  	429497
03140  	505f06f7  	1348404983  	429497
03141  	506594af  	1348834479  	429496
03142  	506c2268  	1349263976  	429497
03143  	5072b021  	1349693473  	429497
03144  	50793dda  	1350122970  	429497
03145  	507fcb92  	1350552466  	429496
03146  	5086594b  	1350981963  	429497
03147  	508ce704  	1351411460  	429497
03148  	509374bd  	1351840957  	429497
03149  	509a0275  	1352270453  	429496
03150  	50a0902e  	1352699950  	429497
03151  	50a71de7  	1353129447  	429497
03152  	50adaba0  	1353558944  	429497
03153  	50b43958  	1353988440  	429496
03154  	50bac711  	1354417937  	429497
03155  	50c154ca  	1354847434  	429497
03156  	50c7e282  	1355276930  	429496
03157  	50ce703b  	1355706427  	429497
03158  	50d4fdf4  	1356135924  	429497
03159  	50db8bad  	1356565421  	429497
03160  	50e21965  	1356994917  	429496
03161  	50e8a71e  	1357424414  	429497
03162  	50ef34d7  	1357853911  	429497
03163  	50f5c290  	1358283408  	429497
03164  	50fc5048  	1358712904  	429496
03165  	5102de01  	1359142401  	429497
03166  	51096bba  	1359571898  	429497
03167  	510ff972  	1360001394  	429496
03168  	5116872b  	1360430891  	429497
03169  	511d14e4  	1360860388  	429497
03170  	5123a29d  	1361289885  	429497
03171  	512a3055  	1361719381  	429496
03172  	5130be0e  	1362148878  	429497
03173  	51374bc7  	1362578375  	429497
03174  	513dd980  	1363007872  	429497
03175  	51446738  	1363437368  	429496
03176  	514af4f1  	1363866865  	429497
03177  	515182aa  	1364296362  	429497
03178  	51581062  	1364725858  	429496
03179  	515e9e1b  	1365155355  	429497
03180  	51652bd4  	1365584852  	429497
03181  	516bb98d  	1366014349  	429497
03182  	51724745  	1366443845  	429496
03183  	5178d4fe  	1366873342  	429497
03184  	517f62b7  	1367302839  	429497
03185  	5185f070  	1367732336  	429497
03186  	518c7e28  	1368161832  	429496
03187  	51930be1  	1368591329  	429497
03188  	5199999a  	1369020826  	429497
03189  	51a02753  	1369450323  	429497
03190  	51a6b50b  	1369879819  	429496
03191  	51ad42c4  	1370309316  	429497
03192  	51b3d07d  	1370738813  	429497
03193  	51ba5e35  	1371168309  	429496
03194  	51c0ebee  	1371597806  	429497
03195  	51c779a7  	1372027303  	429497
03196  	51ce0760  	1372456800  	429497
03197  	51d49518  	1372886296  	429496
03198  	51db22d1  	1373315793  	429497
03199  	51e1b08a  	1373745290  	429497
03200  	51e83e43  	1374174787  	429497
03201  	51eecbfb  	1374604283  	429496
03202  	51f559b4  	1375033780  	429497
03203  	51fbe76d  	1375463277  	429497
03204  	52027525  	1375892773  	429496
03205  	520902de  	1376322270  	429497
03206  	520f9097  	1376751767  	429497
03207  	52161e50  	1377181264  	429497
03208  	521cac08  	1377610760  	429496
03209  	522339c1  	1378040257  	429497
03210  	5229c77a  	1378469754  	429497
03211  	52305533  	1378899251  	429497
03212  	5236e2eb  	1379328747  	429496
03213  	523d70a4  	1379758244  	429497
03214  	5243fe5d  	1380187741  	429497
03215  	524a8c15  	1380617237  	429496
03216  	525119ce  	1381046734  	429497
03217  	5257a787  	1381476231  	429497
03218  	525e3540  	1381905728  	429497
03219  	5264c2f8  	1382335224  	429496
03220  	526b50b1  	1382764721  	429497
03221  	5271de6a  	1383194218  	429497
03222  	52786c23  	1383623715  	429497
03223  	527ef9db  	1384053211  	429496
03224  	52858794  	1384482708  	429497
03225  	528c154d  	1384912205  	429497
03226  	5292a306  	1385341702  	429497
03227  	529930be  	1385771198  	429496
03228  	529fbe77  	1386200695  	429497
03229  	52a64c30  	1386630192  	429497
03230  	52acd9e8  	1387059688  	429496
03231  	52b367a1  	1387489185  	429497
03232  	52b9f55a  	1387918682  	429497
03233  	52c08313  	1388348179  	429497
03234  	52c710cb  	1388777675  	429496
03235  	52cd9e84  	1389207172  	429497
03236  	52d42c3d  	1389636669  	429497
03237  	52dab9f6  	1390066166  	429497
03238  	52e147ae  	1390495662  	429496
03239  	52e7d567  	1390925159  	429497
03240  	52ee6320  	1391354656  	429497
03241  	52f4f0d8  	1391784152  	429496
03242  	52fb7e91  	1392213649  	429497
03243  	53020c4a  	1392643146  	429497
03244  	53089a03  	1393072643  	429497
03245  	530f27bb  	1393502139  	429496
03246  	5315b574  	1393931636  	429497
03247  	531c432d  	1394361133  	429497
03248  	5322d0e6  	1394790630  	429497
03249  	53295e9e  	1395220126  	429496
03250  	532fec57  	1395649623  	429497
03251  	53367a10  	1396079120  	429497
03252  	533d07c8  	1396508616  	429496
03253  	53439581  	1396938113  	429497
03254  	534a233a  	1397367610  	429497
03255  	5350b0f3  	1397797107  	429497
03256  	53573eab  	1398226603  	429496
03257  	535dcc64  	1398656100  	429497
03258  	53645a1d  	1399085597  	429497
03259  	536ae7d6  	1399515094  	429497
03260  	5371758e  	1399944590  	429496
03261  	53780347  	1400374087  	429497
03262  	537e9100  	1400803584  	429497
03263  	53851eb8  	1401233080  	429496
03264  	538bac71  	1401662577  	429497
03265  	53923a2a  	1402092074  	429497
03266  	5398c7e3  	1402521571  	429497
03267  	539f559b  	1402951067  	429496
03268  	53a5e354  	1403380564  	429497
03269  	53ac710d  	1403810061  	429497
03270  	53b2fec6  	1404239558  	429497
03271  	53b98c7e  	1404669054  	429496
03272  	53c01a37  	1405098551  	429497
03273  	53c6a7f0  	1405528048  	429497
03274  	53cd35a9  	1405957545  	429497
03275  	53d3c361  	1406387041  	429496
03276  	53da511a  	1406816538  	429497
03277  	53e0ded3  	1407246035  	429497
03278  	53e76c8b  	1407675531  	429496
03279  	53edfa44  	1408105028  	429497
03280  	53f487fd  	1408534525  	429497
03281  	53fb15b6  	1408964022  	429497
03282  	5401a36e  	1409393518  	429496
03283  	54083127  	1409823015  	429497
03284  	540ebee0  	1410252512  	429497
03285  	54154c99  	1410682009  	429497
03286  	541bda51  	1411111505  	429496
03287  	5422680a  	1411541002  	429497
03288  	5428f5c3  	1411970499  	429497
03289  	542f837b  	1412399995  	429496
03290  	54361134  	1412829492  	429497
03291  	543c9eed  	1413258989  	429497
03292  	54432ca6  	1413688486  	429497
03293  	5449ba5e  	1414117982  	429496
03294  	54504817  	1414547479  	429497
03295  	5456d5d0  	1414976976  	429497
03296  	545d6389  	1415406473  	429497
03297  	5463f141  	1415835969  	429496
03298  	546a7efa  	1416265466  	429497
03299  	54710cb3  	1416694963  	429497
03300  	54779a6b  	1417124459  	429496
03301  	547e2824  	1417553956  	429497
03302  	5484b5dd  	1417983453  	429497
03303  	548b4396  	1418412950  	429497
03304  	5491d14e  	1418842446  	429496
03305  	54985f07  	1419271943  	429497
03306  	549eecc0  	1419701440  	429497
03307  	54a57a79  	1420130937  	429497
03308  	54ac0831  	1420560433  	429496
03309  	54b295ea  	1420989930  	429497
03310  	54b923a3  	1421419427  	429497
03311  	54bfb15c  	1421848924  	429497
03312  	54c63f14  	1422278420  	429496
03313  	54cccccd  	1422707917  	429497
03314  	54d35a86  	1423137414  	429497
03315  	54d9e83e  	1423566910  	429496
03316  	54e075f7  	1423996407  	429497
03317  	54e703b0  	1424425904  	429497
03318  	54ed9169  	1424855401  	429497
03319  	54f41f21  	1425284897  	429496
03320  	54faacda  	1425714394  	429497
03321  	55013a93  	1426143891  	429497
03322  	5507c84c  	1426573388  	429497
03323  	550e5604  	1427002884  	429496
03324  	5514e3bd  	1427432381  	429497
03325  	551b7176  	1427861878  	429497
03326  	5521ff2e  	1428291374  	429496
03327  	55288ce7  	1428720871  	429497
03328  	552f1aa0  	1429150368  	429497
03329  	5535a859  	1429579865  	429497
03330  	553c3611  	1430009361  	429496
03331  	5542c3ca  	1430438858  	429497
03332  	55495183  	1430868355  	429497
03333  	554fdf3c  	1431297852  	429497
03334  	55566cf4  	1431727348  	429496
03335  	555cfaad  	1432156845  	429497
03336  	55638866  	1432586342  	429497
03337  	556a161e  	1433015838  	429496
03338  	5570a3d7  	1433445335  	429497
03339  	55773190  	1433874832  	429497
03340  	557dbf49  	1434304329  	429497
03341  	55844d01  	1434733825  	429496
03342  	558adaba  	1435163322  	429497
